home_1,home_2,link_count,num_possible,avg_link,type,home_1_number,home_2_number
dqcnc5hk,dqcnc9vh,1,4,0.25,0,2,2
dqcngggb,dqcp1yv9,1,2,0.5,0,1,1
dqcnbbzc,dqcnc20z,1,2,0.5,0,1,1
dqcnctm3,dqcnf8m7,1,2,0.5,0,1,1
dqcn9xf0,dqcnc1m6,2,3,0.6666666666666666,0,2,1
dqcnfpuz,dqcp478e,1,2,0.5,0,1,1
dqcp1yv9,dqcp3bw4,2,3,0.6666666666666666,0,1,2
dqcndtrj,dqcp41gr,1,3,0.3333333333333333,0,1,2
dqcp1zbb,dqcp4nhc,1,3,0.3333333333333333,0,2,1
dqcnc2xu,dqcnc60q,1,3,0.3333333333333333,0,1,2
dqcncdq7,dqcncesv,1,3,0.3333333333333333,0,2,1
dqcp1wbz,dqcp1ym5,1,2,0.5,0,1,1
dqcp1gtx,dqcp1ys8,1,3,0.3333333333333333,0,2,1
dqcnf3uz,dqcnfe9s,1,2,0.5,0,1,1
dqcncmv4,dqcnentd,1,3,0.3333333333333333,0,2,1
dqcp4jrz,dqcp4qwr,1,3,0.3333333333333333,0,2,1
dqcp1zvd,dqcp4hjy,1,2,0.5,0,1,1
dqcnc6t2,dqcncd9k,1,2,0.5,0,1,1
dqcp41g5,dqcp4j6s,1,2,0.5,0,1,1
dqcnczg1,dqcp1f3q,1,3,0.3333333333333333,0,1,2
dqcnf5vu,dqcnft5p,1,2,0.5,0,1,1
dqcn7m99,dqcnbchx,1,2,0.5,0,1,1
dqcnc6ex,dqcncwqx,1,2,0.5,0,1,1
dqcnfkw0,dqcp4j6g,1,2,0.5,0,1,1
dqcp1v0b,dqcp38pz,1,2,0.5,0,1,1
dqcncefu,dqcncum1,1,2,0.5,0,1,1
dqcp1vtu,dqcp4jxf,1,3,0.3333333333333333,0,1,2
dqcp1ys8,dqcp4jxf,1,3,0.3333333333333333,0,1,2
dqcnct3e,dqcnct4r,1,2,0.5,0,1,1
dqcp4j6g,dqcp4jy6,1,2,0.5,0,1,1
dqcp4ndn,dqcp4qwr,1,2,0.5,0,1,1
dqcncf0r,dqcncuc6,1,2,0.5,0,1,1
dqcp1wbz,dqcp38qj,1,2,0.5,0,1,1
dqcncf6e,dqcncv53,1,2,0.5,0,1,1
dqcncefg,dqcng1pe,1,3,0.3333333333333333,0,1,2
dqcnbchm,dqcnc86d,1,2,0.5,0,1,1
dqcncs0x,dqcncteb,2,3,0.6666666666666666,0,2,1
dqcncesv,dqcncg1n,1,2,0.5,0,1,1
dqcp40cq,dqcp43hq,1,4,0.25,0,2,2
dqcp1zyx,dqcp38rr,1,2,0.5,0,1,1
dqcnc0gj,dqcndte4,1,2,0.5,0,1,1
dqcnbbds,dqcnc1j2,1,2,0.5,0,1,1
dqcnfkc6,dqcnfpnu,1,2,0.5,0,1,1
dqcp1gqn,dqcp4j1c,1,2,0.5,0,1,1
dqcnctbb,dqcncxy1,1,4,0.25,0,3,1
dqcng6j1,dqcng6jx,1,2,0.5,0,1,1
dqcnf6ew,dqcng0rz,1,2,0.5,0,1,1
dqcn8zh5,dqcndv8n,1,2,0.5,0,1,1
dqcng78b,dqcngrp5,1,2,0.5,0,1,1
dqcj6z7z,dqcngqk6,1,2,0.5,0,1,1
dqcp1wg7,dqcp4ndf,1,2,0.5,0,1,1
dqcnbchw,dqcnc2sv,2,3,0.6666666666666666,0,2,1
dqcne1n4,dqcnf511,1,2,0.5,0,1,1
dqcnc60q,dqcnc86d,1,3,0.3333333333333333,0,2,1
dqcp4htm,dqcp4hv8,1,2,0.5,0,1,1
dqcng1mm,dqcng1mp,1,2,0.5,0,1,1
dqcnf1dm,dqcnf591,1,2,0.5,0,1,1
dqcp4n30,dqcp4nfx,1,2,0.5,0,1,1
dqcn9w6w,dqcndqu3,1,2,0.5,0,1,1
dqcp40cq,dqcp4kgd,1,4,0.25,0,2,2
dqcncgsj,dqcnfq1p,1,2,0.5,0,1,1
dqcn7m99,dqcnbc4x,1,2,0.5,0,1,1
dqcp478m,dqcp4j4v,1,2,0.5,0,1,1
dqcnc954,dqcndvdf,1,2,0.5,0,1,1
dqcp42f1,dqcp45kp,1,2,0.5,0,1,1
dqcp1wk6,dqcp4hvf,1,2,0.5,0,1,1
dqcnf3uz,dqcnf6cf,1,2,0.5,0,1,1
dqcp1bqv,dqcp4ne6,1,2,0.5,0,1,1
dqcnc5hs,dqcndvdf,1,2,0.5,0,1,1
dqcnbchw,dqcnc1pu,1,3,0.3333333333333333,0,2,1
dqcn9rqs,dqcnct3x,1,2,0.5,0,1,1
dqcp3b1m,dqcp4hc5,1,2,0.5,0,1,1
dqcng43c,dqcng5fy,1,2,0.5,0,1,1
dqcp4kb6,dqcp4m4s,1,2,0.5,1,1,1
dqcnc05j,dqcnc2x9,1,2,0.5,0,1,1
dqcncb2h,dqcncs9y,1,2,0.5,0,1,1
dqcng5m0,dqcng78d,1,3,0.3333333333333333,0,2,1
dqcp1ys8,dqcp4hv6,1,2,0.5,0,1,1
dqcnce4u,dqcncesv,1,2,0.5,0,1,1
dqcncsbc,dqcncxkk,1,2,0.5,0,1,1
dqcnc78q,dqcncwfq,1,2,0.5,0,1,1
dqcp4jmq,dqcp4p1r,1,2,0.5,0,1,1
dqcp4m8p,dqcp4qsd,1,2,0.5,0,1,1
dqcn7pg9,dqcnc5hk,1,3,0.3333333333333333,0,1,2
dqcp41gr,dqcp434m,1,3,0.3333333333333333,0,2,1
dqcncv68,dqcnf6sc,1,2,0.5,0,1,1
dqcncxc2,dqcnfpuz,1,2,0.5,0,1,1
dqcnbbwp,dqcnc2sy,1,2,0.5,0,1,1
dqcp3bw4,dqcp4jy6,1,3,0.3333333333333333,0,2,1
dqcncep6,dqcnf54m,1,2,0.5,0,1,1
dqcnc5hk,dqcnc77d,1,3,0.3333333333333333,0,2,1
dqcndx42,dqcp42y2,1,2,0.5,0,1,1
dqcnfcm5,dqcng4sg,2,3,0.6666666666666666,0,2,1
dqcnctbb,dqcncy6u,1,4,0.25,0,3,1
dqcnf5du,dqcp412q,1,2,0.5,0,1,1
dqcnc2sy,dqcndv8j,1,2,0.5,0,1,1
dqcncssg,dqcp4k9b,1,2,0.5,0,1,1
dqcnc5hq,dqcndv8n,1,2,0.5,0,1,1
dqcnckm5,dqcncqqv,1,2,0.5,0,1,1
dqcnbchv,dqcnc86d,1,2,0.5,0,1,1
dqcnbchm,dqcnctq4,1,2,0.5,0,1,1
dqcp1vgf,dqcp4m5p,1,2,0.5,0,1,1
dqcnc20z,dqcnc5hk,1,3,0.3333333333333333,0,1,2
dqcn8zhn,dqcp1sdw,1,2,0.5,0,1,1
dqcngqhc,dqcp492c,1,2,0.5,0,1,1
dqcncv53,dqcncxsz,1,3,0.3333333333333333,0,1,2
dqcnennp,dqcng262,1,2,0.5,0,1,1
dqcp1rx0,dqcp4q65,1,3,0.3333333333333333,0,1,2
dqcp1vqh,dqcp1ys8,1,2,0.5,0,1,1
dqcp1cqm,dqcp47k3,1,2,0.5,0,1,1
dqcn71f0,dqcp38pz,1,2,0.5,0,1,1
dqcnc8fs,dqcnc8ft,1,2,0.5,0,1,1
dqcnc9vh,dqcncuc6,1,3,0.3333333333333333,0,2,1
dqcngfnt,dqcp3853,1,2,0.5,0,1,1
dqcng0dh,dqcng2bt,1,3,0.3333333333333333,0,2,1
dqcncvhv,dqcnczwn,1,2,0.5,0,1,1
dqcn7m93,dqcp41tf,1,3,0.3333333333333333,0,1,2
dqcncst8,dqcngn5b,1,3,0.3333333333333333,0,1,2
dqcncefu,dqcnf559,1,2,0.5,0,1,1
dqcn8zhj,dqcn8zhn,1,3,0.3333333333333333,0,2,1
dqcnc9vy,dqcngdu9,1,3,0.3333333333333333,0,1,2
dqcp1wbz,dqcp1z8f,1,2,0.5,0,1,1
dqcnctex,dqcnctzd,1,2,0.5,0,1,1
dqcp4kb6,dqcp4njg,1,2,0.5,0,1,1
dqcnep20,dqcp407q,1,2,0.5,0,1,1
dqcnbbwp,dqcnc778,1,2,0.5,0,1,1
dqcnfc62,dqcng5fy,1,2,0.5,0,1,1
dqcj6nub,dqcncf58,1,2,0.5,0,1,1
dqcncvkb,dqcncxy0,1,2,0.5,0,1,1
dqcnc5hs,dqcnc6nb,1,2,0.5,0,1,1
dqcng262,dqcng2bt,1,2,0.5,0,1,1
dqcnbbfn,dqcnbc4x,1,2,0.5,0,1,1
dqcp32j7,dqcp4ndf,1,2,0.5,0,1,1
dqcnc149,dqcnc6tb,1,3,0.3333333333333333,0,1,2
dqcnc51v,dqcnc778,1,2,0.5,0,1,1
dqcp1wg7,dqcp1xgz,1,2,0.5,0,1,1
dqcnfpnu,dqcnfq8d,1,2,0.5,0,1,1
dqcnbbdt,dqcndv8j,1,2,0.5,0,1,1
dqcncucd,dqcncx3t,1,2,0.5,0,1,1
dqcngdqe,dqcp40cq,1,3,0.3333333333333333,0,1,2
dqcp1c1u,dqcp41tf,1,3,0.3333333333333333,0,1,2
dqcncvkb,dqcnfmm7,1,2,0.5,0,1,1
dqcncf4c,dqcngmjh,1,2,0.5,0,1,1
dqcnct7c,dqcncxvc,1,3,0.3333333333333333,0,1,2
dqcnc2sy,dqcncc20,1,3,0.3333333333333333,0,1,2
dqcp38qj,dqcp4jqh,1,2,0.5,0,1,1
dqcp1gbw,dqcp4hyx,1,2,0.5,0,1,1
dqcng4kn,dqcngh57,1,2,0.5,0,1,1
dqcp4nhc,dqcp4qe3,1,2,0.5,0,1,1
dqcnfbsb,dqcnfmdf,1,2,0.5,0,1,1
dqcnfkw0,dqcp1gtx,1,3,0.3333333333333333,0,1,2
dqcnc63u,dqcnfbhu,1,2,0.5,0,1,1
dqcncst8,dqcncw8h,1,2,0.5,0,1,1
dqcnc2sv,dqcnc6t2,1,2,0.5,0,1,1
dqcnfb0t,dqcp41er,1,2,0.5,0,1,1
dqcnf77r,dqcng8js,1,2,0.5,0,1,1
dqcnc2sy,dqcnc48z,1,2,0.5,0,1,1
dqcne2ec,dqcp4jqh,1,2,0.5,0,1,1
dqcnczwn,dqcp407q,1,2,0.5,0,1,1
dqcnbbpm,dqcndypc,1,2,0.5,0,1,1
dqcncv9e,dqcnfedg,1,2,0.5,0,1,1
dqcnfq6s,dqcng5m0,1,4,0.25,0,2,2
dqcp4jqh,dqcp4nhc,1,2,0.5,0,1,1
dqcne1qu,dqcp4jn8,1,2,0.5,0,1,1
dqcnc5r3,dqcnctbb,1,4,0.25,0,1,3
dqcp4jqh,dqcp4ndf,1,2,0.5,0,1,1
dqcn9rcp,dqcn9rge,1,2,0.5,0,1,1
dqcn7m99,dqcnc7y0,1,2,0.5,0,1,1
dqcnct6t,dqcncwfq,1,2,0.5,0,1,1
dqcncvkb,dqcnfw79,1,2,0.5,0,1,1
dqcncs26,dqcncv53,1,3,0.3333333333333333,0,2,1
dqcncv9s,dqcp1c62,1,2,0.5,0,1,1
dqcng78b,dqcngkme,1,2,0.5,0,1,1
dqcncsjm,dqcp1hqk,1,3,0.3333333333333333,0,2,1
dqcnc1m6,dqcnc29c,1,2,0.5,0,1,1
dqcnf6cj,dqcnft2p,1,2,0.5,0,1,1
dqcnc6vt,dqcngmjh,1,2,0.5,0,1,1
dqcnc6vt,dqcnf6ew,1,2,0.5,0,1,1
dqcp4jrz,dqcp4kb6,1,3,0.3333333333333333,0,2,1
dqcncs0x,dqcncs9y,2,3,0.6666666666666666,0,2,1
dqcnc90y,dqcncf22,1,5,0.2,0,2,3
dqcp1bfj,dqcp1gtj,1,2,0.5,0,1,1
dqcncd0f,dqcndte4,1,2,0.5,0,1,1
dqcj6v1f,dqcnc5jg,1,2,0.5,0,1,1
dqcngks7,dqcngnjv,1,2,0.5,0,1,1
dqcp1yek,dqcp4hyx,1,3,0.3333333333333333,0,2,1
dqcnczg1,dqcp1bfj,1,2,0.5,0,1,1
dqcng0x0,dqcng331,1,2,0.5,0,1,1
dqcp4m5p,dqcp4q3e,1,2,0.5,0,1,1
dqcp1fce,dqcp1gbw,1,2,0.5,0,1,1
dqcnfpuy,dqcp428v,1,3,0.3333333333333333,0,1,2
dqcndtrj,dqcp4m4s,1,2,0.5,0,1,1
dqcnc29k,dqcnc5ht,1,3,0.3333333333333333,0,2,1
dqcne1qu,dqcp4ndf,1,2,0.5,0,1,1
dqcnc778,dqcncqmm,1,2,0.5,0,1,1
dqcncdq7,dqcncep6,1,3,0.3333333333333333,0,2,1
dqcnc5kq,dqcncteb,1,2,0.5,0,1,1
dqcncucd,dqcnf591,1,2,0.5,0,1,1
dqcn8zhj,dqcncxk2,1,3,0.3333333333333333,0,2,1
dqcn7m93,dqcne1n4,1,2,0.5,0,1,1
dqcncv9e,dqcnf79h,1,2,0.5,0,1,1
dqcnbbpm,dqcnc1m7,1,2,0.5,0,1,1
dqcn7m93,dqcn9pzt,1,2,0.5,0,1,1
dqcp4kb6,dqcp4kbs,1,2,0.5,0,1,1
dqcnczy0,dqcp422y,1,2,0.5,0,1,1
dqcnc1pz,dqcnc3fk,1,2,0.5,0,1,1
dqcnfbsb,dqcnfpsw,1,2,0.5,0,1,1
dqcncxc2,dqcp4308,1,2,0.5,0,1,1
dqcngdqe,dqcp1byt,1,2,0.5,0,1,1
dqcng4uc,dqcngkme,1,2,0.5,0,1,1
dqcnfmdf,dqcnfss1,1,2,0.5,0,1,1
dqcnf3uz,dqcnfkjb,1,2,0.5,0,1,1
dqcnfb0t,dqcnft8c,1,2,0.5,0,1,1
dqcnem9f,dqcp1zd0,1,2,0.5,0,1,1
dqcncxy1,dqcnfnd7,1,2,0.5,0,1,1
dqcng0rh,dqcng0x0,1,2,0.5,0,1,1
dqcnc63u,dqcnc78n,1,2,0.5,0,1,1
dqcp1zyx,dqcp4j6g,1,2,0.5,0,1,1
dqcnc20z,dqcnc54d,1,2,0.5,0,1,1
dqcnc9je,dqcnc9vy,1,2,0.5,0,1,1
dqcnc3fk,dqcnc51v,1,2,0.5,0,1,1
dqcp1yd8,dqcp4qsd,1,2,0.5,0,1,1
dqcp4jjg,dqcp4jrz,2,3,0.6666666666666666,0,1,2
dqcp407q,dqcp4qe3,1,2,0.5,0,1,1
dqcnfkc6,dqcp1cqm,1,2,0.5,0,1,1
dqcng0rh,dqcnggsj,1,2,0.5,0,1,1
dqcncd9q,dqcncgsj,1,2,0.5,0,1,1
dqcnct6t,dqcp4308,1,2,0.5,0,1,1
dqcnfkw0,dqcp4kb6,1,2,0.5,0,1,1
dqcp4jy6,dqcp4m4s,1,2,0.5,0,1,1
dqcp1rzr,dqcp1wg8,1,3,0.3333333333333333,0,1,2
dqcn7m99,dqcnceeu,1,2,0.5,0,1,1
dqcng5fy,dqcng6z4,1,2,0.5,0,1,1
dqcp1sdw,dqcp1y22,1,2,0.5,0,1,1
dqcn9rqs,dqcndte4,1,2,0.5,0,1,1
dqcnczg1,dqcp1erh,1,2,0.5,0,1,1
dqcnczh2,dqcp1hw4,1,3,0.3333333333333333,0,1,2
dqcnbfjy,dqcnc5hk,1,3,0.3333333333333333,0,1,2
dqcncdq7,dqcnfkys,1,3,0.3333333333333333,0,2,1
dqcnfnd7,dqcnfw7d,1,2,0.5,0,1,1
dqcnc9vy,dqcnf1dn,1,2,0.5,0,1,1
dqcnc9vh,dqcncefu,1,3,0.3333333333333333,0,2,1
dqcp32pb,dqcp38rr,1,2,0.5,0,1,1
dqcncgvu,dqcner94,1,2,0.5,0,1,1
dqcncssk,dqcnfmdf,1,2,0.5,0,1,1
dqcncv9s,dqcnczwn,1,2,0.5,0,1,1
dqcnc86d,dqcncsm5,1,3,0.3333333333333333,0,1,2
dqcncsjr,dqcncum7,1,2,0.5,0,1,1
dqcncqkb,dqcncxc2,1,2,0.5,0,1,1
dqcngjgx,dqcngnv1,1,3,0.3333333333333333,0,2,1
dqcncf4c,dqcnfmnj,1,2,0.5,0,1,1
dqcnctxx,dqcncxsz,1,3,0.3333333333333333,0,1,2
dqcnce4u,dqcnemb5,1,2,0.5,0,1,1
dqcnc8ft,dqcnfmdf,1,2,0.5,0,1,1
dqcncum1,dqcnf73e,1,2,0.5,0,1,1
dqcp4j6g,dqcp4qe4,1,2,0.5,0,1,1
dqcnfgqb,dqcng5t4,1,3,0.3333333333333333,0,1,2
dqcnc48z,dqcncwfq,1,2,0.5,0,1,1
dqcnfs2n,dqcnfw7d,1,2,0.5,0,1,1
dqcp387x,dqcp4j4v,1,2,0.5,0,1,1
dqcp478e,dqcp4k9b,1,2,0.5,0,1,1
dqcnbchm,dqcnc05j,1,2,0.5,0,1,1
dqcnfb0s,dqcp1zyu,1,2,0.5,0,1,1
dqcp1gtj,dqcp1u1b,1,2,0.5,0,1,1
dqcncefg,dqcnctq4,1,2,0.5,0,1,1
dqcnc51v,dqcnc78q,1,2,0.5,0,1,1
dqcncum5,dqcnf73e,1,3,0.3333333333333333,0,2,1
dqcnczy0,dqcp434m,1,2,0.5,0,1,1
dqcn71f0,dqcp1zbb,1,3,0.3333333333333333,0,1,2
dqcnc2xu,dqcncd0f,1,2,0.5,0,1,1
dqcnc9vy,dqcncsbc,1,2,0.5,0,1,1
dqcp4jqh,dqcp4qe1,1,2,0.5,0,1,1
dqcnct3e,dqcnct6k,1,2,0.5,0,1,1
dqcnc5jg,dqcncv9e,1,2,0.5,0,1,1
dqcp1gsz,dqcp4ndn,1,2,0.5,0,1,1
dqcncdmb,dqcnct6t,1,2,0.5,0,1,1
dqcp1byt,dqcp41tf,1,3,0.3333333333333333,0,1,2
dqcncuc6,dqcnf54m,1,2,0.5,0,1,1
dqcng0qg,dqcng0u7,1,2,0.5,0,1,1
dqcp1cqm,dqcp434m,1,2,0.5,0,1,1
dqcnc758,dqcnc7y0,1,2,0.5,0,1,1
dqcp473c,dqcp47ch,1,4,0.25,0,1,3
dqcnc8bt,dqcncv53,1,2,0.5,0,1,1
dqcnf1dm,dqcngdu9,1,3,0.3333333333333333,0,1,2
dqcngn5b,dqcngrp5,1,3,0.3333333333333333,0,2,1
dqcnc5qj,dqcnfnd7,1,2,0.5,0,1,1
dqcnfgpp,dqcng74n,1,2,0.5,0,1,1
dqcncd9q,dqcncvkb,1,2,0.5,0,1,1
dqcncw84,dqcnf8m7,1,2,0.5,0,1,1
dqcncxk2,dqcnczg1,1,2,0.5,0,1,1
dqcnct6t,dqcngn5b,1,3,0.3333333333333333,0,1,2
dqcn9xf0,dqcnfnd7,1,3,0.3333333333333333,0,2,1
dqcnc9vh,dqcnchjf,1,3,0.3333333333333333,0,2,1
dqcncrpy,dqcncwev,1,2,0.5,0,1,1
dqcnctm3,dqcncxkk,1,2,0.5,0,1,1
dqcnctbb,dqcnf1dq,1,4,0.25,0,3,1
dqcp4h0z,dqcp4hth,1,2,0.5,0,1,1
dqcp4hth,dqcp609q,1,2,0.5,0,1,1
dqcnc2xu,dqcnc6nb,1,2,0.5,0,1,1
dqcng0tx,dqcng2kn,1,2,0.5,0,1,1
dqcnbbsg,dqcnbchm,1,2,0.5,0,1,1
dqcnfkc6,dqcp1gtj,1,2,0.5,0,1,1
dqcp4hyd,dqcp4hyx,1,2,0.5,0,1,1
dqcnfbsb,dqcnfq1p,1,2,0.5,0,1,1
dqcn9w6w,dqcnbfrf,1,2,0.5,0,1,1
dqcne1t9,dqcnfpsw,1,2,0.5,0,1,1
dqcnf457,dqcnfbsb,1,3,0.3333333333333333,0,2,1
dqcnc29c,dqcnc60q,1,3,0.3333333333333333,0,1,2
dqcp4jqh,dqcp4p1r,1,2,0.5,0,1,1
dqcnc78q,dqcncwev,1,2,0.5,0,1,1
dqcncsm5,dqcnctex,1,3,0.3333333333333333,0,2,1
dqcp1vqh,dqcp4m8p,1,2,0.5,0,1,1
dqcnf1dn,dqcnf1dq,1,2,0.5,0,1,1
dqcp1yd8,dqcp1zbb,1,3,0.3333333333333333,0,1,2
dqcnffyj,dqcng43c,1,2,0.5,0,1,1
dqcngmjx,dqcngmte,1,2,0.5,0,1,1
dqcnc8eg,dqcncedr,1,2,0.5,0,1,1
dqcnc29k,dqcncsm5,1,4,0.25,0,2,2
dqcn7m99,dqcnc5r3,1,2,0.5,0,1,1
dqcnctve,dqcncwj2,1,2,0.5,0,1,1
dqcp4hv6,dqcp4m4s,1,2,0.5,0,1,1
dqcncqmm,dqcncxbg,1,2,0.5,0,1,1
dqcnfkng,dqcnfsbj,1,2,0.5,0,1,1
dqcp32j7,dqcp38qj,1,2,0.5,0,1,1
dqcnf7dh,dqcnfsce,1,3,0.3333333333333333,0,1,2
dqcng5m0,dqcp42y0,1,3,0.3333333333333333,0,2,1
dqcp1gmx,dqcp1u1b,1,3,0.3333333333333333,0,2,1
dqcp478e,dqcp4hvf,1,2,0.5,0,1,1
dqcnfsce,dqcp4308,1,3,0.3333333333333333,0,2,1
dqcnc5hs,dqcnc78z,1,2,0.5,0,1,1
dqcnduss,dqcnf6ew,1,2,0.5,0,1,1
dqcnf6ew,dqcnfwk3,1,2,0.5,0,1,1
dqcnfmt8,dqcnft5p,1,2,0.5,0,1,1
dqcnc2em,dqcndv8j,1,2,0.5,0,1,1
dqcnbbwp,dqcnc54d,1,2,0.5,0,1,1
dqcng23k,dqcng470,1,2,0.5,0,1,1
dqcng0ux,dqcng262,1,2,0.5,0,1,1
dqcng4eh,dqcng700,1,2,0.5,0,1,1
dqcnc22e,dqcncv69,1,3,0.3333333333333333,0,1,2
dqcncvvc,dqcndqu3,1,2,0.5,0,1,1
dqcncsvg,dqcngn5b,1,3,0.3333333333333333,0,1,2
dqcndv2p,dqcnfss0,1,4,0.25,0,1,3
dqcnft89,dqcng2bt,1,2,0.5,0,1,1
dqcncfne,dqcnf1dw,1,2,0.5,0,1,1
dqcng0t5,dqcng0tx,1,2,0.5,0,1,1
dqcnctbb,dqcnctxx,1,4,0.25,0,3,1
dqcnc6vt,dqcnc78x,1,2,0.5,0,1,1
dqcncteb,dqcnctm3,1,2,0.5,0,1,1
dqcncesv,dqcnct6k,1,2,0.5,0,1,1
dqcncc0t,dqcncs9y,1,2,0.5,0,1,1
dqcp1xyv,dqcp3bw4,1,3,0.3333333333333333,0,1,2
dqcnc78q,dqcncvkb,1,2,0.5,0,1,1
dqcn9rqs,dqcnbchw,1,3,0.3333333333333333,0,1,2
dqcncwqx,dqcncx8c,1,2,0.5,0,1,1
dqcp4h0z,dqcp4hyx,1,2,0.5,0,1,1
dqcp1hqk,dqcp4hv6,1,2,0.5,0,1,1
dqcp1yek,dqcp4ne6,1,3,0.3333333333333333,0,2,1
dqcp1wk6,dqcp32j7,1,2,0.5,0,1,1
dqcncv9s,dqcnf1dm,1,2,0.5,0,1,1
dqcp1gtx,dqcp4hjy,1,3,0.3333333333333333,0,2,1
dqcnbbpm,dqcnc4u8,1,3,0.3333333333333333,0,1,2
dqcnctex,dqcnfedg,1,2,0.5,0,1,1
dqcp1wwp,dqcp38pz,1,2,0.5,0,1,1
dqcp1vqh,dqcp1y22,1,2,0.5,0,1,1
dqcnf54m,dqcnfmnj,1,2,0.5,0,1,1
dqcncc0x,dqcng43c,1,2,0.5,0,1,1
dqcnfc69,dqcng0dh,1,3,0.3333333333333333,0,1,2
dqcncu6h,dqcp42bz,1,2,0.5,0,1,1
dqcncs26,dqcnfsce,1,4,0.25,0,2,2
dqcncssg,dqcp4ndf,1,2,0.5,0,1,1
dqcnc0y3,dqcnc89v,1,2,0.5,0,1,1
dqcnc77d,dqcncc20,1,3,0.3333333333333333,0,1,2
dqcnbfj5,dqcnc5ht,1,2,0.5,0,1,1
dqcp38e8,dqcp4n30,1,2,0.5,0,1,1
dqcngggb,dqcp1cqm,1,2,0.5,0,1,1
dqcnct3d,dqcncvvc,1,2,0.5,0,1,1
dqcnc778,dqcncf69,1,3,0.3333333333333333,0,1,2
dqcp4jqh,dqcp4qe4,1,2,0.5,0,1,1
dqcnc5f8,dqcnctbb,1,4,0.25,0,1,3
dqcndtxt,dqcp1cqm,1,2,0.5,0,1,1
dqcng4eh,dqcng4uc,1,2,0.5,0,1,1
dqcng4uc,dqcng4v0,1,2,0.5,0,1,1
dqcncdmb,dqcndsjg,1,2,0.5,0,1,1
dqcnc86d,dqcnc8ft,1,2,0.5,0,1,1
dqcp1wk6,dqcp1ymn,1,2,0.5,0,1,1
dqcp1y22,dqcp32j7,1,2,0.5,0,1,1
dqcp4j6s,dqcp4jrz,1,3,0.3333333333333333,0,1,2
dqcnfkw0,dqcp4hjy,1,2,0.5,0,1,1
dqcnc78x,dqcp1byt,1,2,0.5,0,1,1
dqcnffyj,dqcng0x3,1,2,0.5,0,1,1
dqcncrp5,dqcncv9s,1,2,0.5,0,1,1
dqcnfpuz,dqcp428v,1,3,0.3333333333333333,0,1,2
dqcnc3fk,dqcnc6ex,1,2,0.5,0,1,1
dqcncf22,dqcncf69,1,5,0.2,0,3,2
dqcp3b1m,dqcp4ndn,1,2,0.5,0,1,1
dqcngfnt,dqcp4j1c,1,2,0.5,0,1,1
dqcncgje,dqcncum3,1,2,0.5,0,1,1
dqcng0dh,dqcng78d,2,3,0.6666666666666666,0,2,1
dqcnc90y,dqcndv8n,1,3,0.3333333333333333,0,2,1
dqcnct4r,dqcncv9e,1,2,0.5,0,1,1
dqcp1ym5,dqcp1ymn,1,2,0.5,0,1,1
dqcncs1c,dqcncvhv,1,2,0.5,0,1,1
dqcn8zhj,dqcp428v,2,4,0.5,0,2,2
dqcncgvu,dqcnfcm5,1,3,0.3333333333333333,0,1,2
dqcnc5r3,dqcncdq7,1,3,0.3333333333333333,0,1,2
dqcnffyj,dqcng746,1,2,0.5,0,1,1
dqcnc2x9,dqcnc954,1,2,0.5,0,1,1
dqcn9xzg,dqcncc0x,1,2,0.5,0,1,1
dqcnc8h1,dqcncsm5,1,3,0.3333333333333333,0,1,2
dqcnfbjn,dqcnfuug,1,3,0.3333333333333333,0,1,2
dqcnc5f6,dqcnc5hk,1,3,0.3333333333333333,0,1,2
dqcp1sdw,dqcp1wwp,1,2,0.5,0,1,1
dqcnfq16,dqcp63nh,1,2,0.5,0,1,1
dqcnc5hs,dqcnc89v,1,2,0.5,0,1,1
dqcnc5qj,dqcncf4c,1,2,0.5,0,1,1
dqcncv9s,dqcne3nq,1,2,0.5,0,1,1
dqcp1gsz,dqcp4j6s,1,2,0.5,0,1,1
dqcp1gtx,dqcp1ydc,1,3,0.3333333333333333,0,2,1
dqcp4qdb,dqcp4qsd,1,2,0.5,0,1,1
dqcnbchw,dqcnc8h1,1,3,0.3333333333333333,0,2,1
dqcnfkjb,dqcnfs2c,1,2,0.5,0,1,1
dqcng78b,dqcngmte,1,2,0.5,0,1,1
dqcncf69,dqcnfs2n,1,3,0.3333333333333333,0,2,1
dqcnf9bj,dqcnfss1,1,2,0.5,0,1,1
dqcnc9je,dqcncu6h,1,2,0.5,0,1,1
dqcj6v1f,dqcnc6vt,1,2,0.5,0,1,1
dqcnfkjb,dqcnfq6w,1,2,0.5,0,1,1
dqcp1cqm,dqcp41tf,1,3,0.3333333333333333,0,1,2
dqcnc954,dqcngdu9,1,3,0.3333333333333333,0,1,2
dqcncc0t,dqcng0fu,1,2,0.5,0,1,1
dqcn8zhh,dqcp4k3y,1,3,0.3333333333333333,0,2,1
dqcn8zh5,dqcnc6ex,1,2,0.5,0,1,1
dqcp4kb6,dqcp4m8p,1,2,0.5,0,1,1
dqcnc0vg,dqcnc3fk,1,2,0.5,0,1,1
dqcp4hjy,dqcp4m8p,1,2,0.5,0,1,1
dqcng0x3,dqcng700,1,2,0.5,0,1,1
dqcng0ue,dqcng3b4,1,2,0.5,0,1,1
dqcnc6ht,dqcp1z1b,1,2,0.5,0,1,1
dqcnfpuy,dqcp41gr,1,3,0.3333333333333333,0,1,2
dqcp32pb,dqcp3b1m,1,2,0.5,0,1,1
dqcnc6vt,dqcncv9e,1,2,0.5,0,1,1
